name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
/obj/item/paper/liaison_brief/Initialize,code/modules/paperwork/paper.dm,1217,228467.0,0.000378,1,224228,224228,224228,0.000000
/obj/item/paper/prefab/Initialize,code/modules/paperwork/prefab_papers.dm,121,74456899.0,0.126449,22,3413839,116307,44531747,9227339.703383
/obj/item/paper/prefab/carbon/update_icon,code/modules/paperwork/carbonpaper.dm,57,26972.0,0.000045,10,2697,1594,6783,1502.792438
/obj/item/paper/proc/(init),code/modules/paperwork/paper.dm,43,936189.0,0.001419,176,4789,2896,16481,1371.488057
/obj/item/paper/proc/addtofield,code/modules/paperwork/paper.dm,181,22842709.0,0.038459,152,150280,40807,745282,141809.389911
/obj/item/paper/proc/calculate_fields,code/modules/paperwork/paper.dm,321,7453321.0,0.012549,46,162028,3256,297034,130840.361527
/obj/item/paper/proc/compile_paper,code/modules/paperwork/paper.dm,400,72180707.0,0.122552,22,3308615,1132,44431028,9228503.623822
/obj/item/paper/proc/parsepencode,code/modules/paperwork/paper.dm,239,423992.0,0.000714,1,423992,423992,423992,0.000000
/obj/item/paper/proc/updateinfolinks,code/modules/paperwork/paper.dm,223,14189821.0,0.023798,219,64542,2615,2450318,253922.341620
/obj/item/paper/punch_card/Initialize,code/modules/paperwork/punch_card.dm,22,24362377.0,0.040707,24,1007412,978669,1151992,32200.783828
/obj/item/paper/punch_card/instructional/Initialize,code/modules/paperwork/punch_card.dm,175,1752605.0,0.002943,1,1748065,1748065,1748065,0.000000
/obj/item/paper/punch_card/proc/(init),code/modules/paperwork/paper.dm,43,111966.0,0.000182,24,4510,3176,6973,761.902025
/obj/item/paper/punch_card/proc/add_instructions,code/modules/paperwork/punch_card.dm,171,746364.0,0.001257,1,746364,746364,746364,0.000000
/obj/item/paper/punch_card/proc/punch_data,code/modules/paperwork/punch_card.dm,123,10435076.0,0.017529,24,433797,406580,445893,8013.455255
/obj/item/paper/punch_card/update_icon,code/modules/paperwork/punch_card.dm,164,6792.0,0.000011,24,281,231,461,48.611146
/obj/item/paper/punch_card/updateinfolinks,code/modules/paperwork/punch_card.dm,158,10746770.0,0.018040,49,218675,1031,444360,216047.613464
/obj/item/paper/safe_key/Initialize,code/game/objects/structures/safe.dm,14,438249.0,0.000812,4,120622,98854,145532,20759.517889
/obj/item/paper/safe_key/LateInitialize,code/game/objects/structures/safe.dm,18,71064.0,0.000146,4,21715,19497,23734,2256.196652
/obj/item/paper/update_icon,code/modules/paperwork/paper.dm,80,156273.0,0.000233,209,662,420,3497,389.612462
/obj/item/paper_bin/proc/(init),<?.dm>,4294967295,38392.0,0.000060,19,1862,1303,3106,481.987897
/obj/item/paper_bin/uscm/proc/(init),<?.dm>,4294967295,104878.0,0.000157,63,1480,911,3607,473.476947
/obj/item/parachute/proc/(init),<?.dm>,4294967295,5249.0,0.000009,3,1843,1262,2585,675.916045
/obj/item/phone/Destroy,code/modules/cm_phone/phone.dm,422,246510.0,0.000479,3,94823,87444,102000,7280.130013
/obj/item/phone/Initialize,code/modules/cm_phone/phone.dm,417,6151036.0,0.010364,59,104330,88255,143217,10884.727147
/obj/item/phone/proc/(init),<?.dm>,4294967295,134313.0,0.000224,59,2250,1432,3636,378.902590
/obj/item/phone/proc/attach_to,code/modules/cm_phone/phone.dm,462,268308.0,0.000452,57,4707,3667,6141,459.683878
/obj/item/phone/proc/do_zlevel_check,code/modules/cm_phone/phone.dm,582,46991.0,0.000073,60,726,521,1352,144.782947
/obj/item/phone/proc/on_beam_removed,code/modules/cm_phone/phone.dm,491,41500.0,0.000070,60,696,420,1112,127.190968
/obj/item/phone/proc/remove_attached,code/modules/cm_phone/phone.dm,471,214520.0,0.000361,60,3575,2555,4719,431.663868
/obj/item/phone/proc/reset_tether,code/modules/cm_phone/phone.dm,475,157695.0,0.000265,60,2619,1903,3697,351.062890
/obj/item/pipe/Initialize,code/game/machinery/pipe/construction.dm,68,106780.0,0.000221,1,131345,131345,131345,0.000000
/obj/item/pipe/proc/(init),<?.dm>,4294967295,2976.0,0.000005,1,2936,2936,2936,0.000000
/obj/item/pipe/proc/update,code/game/machinery/pipe/construction.dm,173,13415.0,0.000034,1,20458,20458,20458,0.000000
/obj/item/pizzabox/margherita/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,3020,394217.0,0.000664,1,394217,394217,394217,0.000000
/obj/item/pizzabox/meat/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,3035,924267.0,0.001544,2,458646,450361,466932,11717.466492
/obj/item/pizzabox/mushroom/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,3030,372466.0,0.000647,1,384078,384078,384078,0.000000
/obj/item/pizzabox/proc/(init),<?.dm>,4294967295,9808.0,0.000013,4,1916,1532,2525,450.484924
/obj/item/poster/New,code/game/objects/effects/decals/posters.dm,12,36549.0,0.000058,3,11554,7183,14166,3809.810100
/obj/item/proc/do_pickup_animation,code/game/objects/items.dm,998,2405.0,0.000004,2,1202,822,1583,538.108725
/obj/item/proc/equipped,code/game/objects/items.dm,489,94536.0,0.000156,3,30924,19988,39414,9941.551690
/obj/item/proc/get_icon_state,code/game/objects/items.dm,978,23104.0,0.000039,11,2099,1633,3076,418.520250
/obj/item/proc/get_mob_overlay,code/game/objects/objs.dm,239,413884.0,0.000682,11,36807,13165,167864,50003.675583
/obj/item/proc/is_valid_slot,code/game/objects/items.dm,819,981.0,0.000002,1,891,891,891,0.000000
/obj/item/proc/item_action_slot_check,code/game/objects/items.dm,536,1432.0,0.000002,3,471,341,721,216.564078
/obj/item/proc/mob_can_equip,code/game/objects/items.dm,548,16922.0,0.000028,3,5457,4949,6222,674.291480
/obj/item/proc/on_enter_storage,code/game/objects/items.dm,461,42481.0,0.000076,22,2040,1543,2815,270.220457
/obj/item/proc/pickup,code/game/objects/items.dm,417,10890.0,0.000018,2,5445,4408,6482,1466.539464
/obj/item/proc/scatter_item,code/game/objects/items.dm,539,58431239.0,0.100193,38954,1527,390,36348,770.712863
/obj/item/proc/select_gamemode_skin,code/game/objects/items.dm,250,1990111.0,0.003376,453,4426,601,26038,1513.917364
/obj/item/proc/use_spritesheet,code/game/objects/objs.dm,307,8105.0,0.000014,11,750,541,1042,177.416459
/obj/item/prop/helmetgarb/Initialize,code/game/objects/items/props/helmetgarb.dm,13,2037803.0,0.003431,22,92627,77895,130343,12711.021511
/obj/item/prop/helmetgarb/chaplain_patch/proc/(init),<?.dm>,4294967295,1222.0,0.000002,1,1152,1152,1152,0.000000
/obj/item/prop/helmetgarb/helmet_nvg/Initialize,code/game/objects/items/props/helmetgarb.dm,137,201216.0,0.000381,2,113122,91311,134933,30845.412009
/obj/item/prop/helmetgarb/helmet_nvg/proc/(init),<?.dm>,4294967295,4208.0,0.000007,2,2219,1352,3086,1226.123159
/obj/item/prop/helmetgarb/prescription_bottle/proc/(init),<?.dm>,4294967295,5411.0,0.000009,6,846,570,1183,215.028835
/obj/item/prop/helmetgarb/proc/(init),<?.dm>,4294967295,11483.0,0.000017,10,1021,571,1543,292.986727
/obj/item/prop/helmetgarb/rosary/proc/(init),<?.dm>,4294967295,1843.0,0.000003,1,1843,1843,1843,0.000000
/obj/item/prop/magazine/proc/(init),<?.dm>,4294967295,19228.0,0.000032,16,1201,571,3547,720.975358
/obj/item/reagent_container/Initialize,code/game/objects/items/reagent_containers/reagent_container.dm,24,995231157.0,1.686298,9629,104016,29576,977326,29639.586477
/obj/item/reagent_container/blood/Initialize,code/game/objects/items/reagent_containers/blood_pack.dm,21,7574750.0,0.012689,23,327669,143548,744841,109527.201445
/obj/item/reagent_container/blood/on_reagent_change,code/game/objects/items/reagent_containers/blood_pack.dm,28,1435766.0,0.002390,21,67603,38332,448558,87696.642831
/obj/item/reagent_container/blood/proc/(init),<?.dm>,4294967295,41864.0,0.000070,22,1900,932,3316,688.645530
/obj/item/reagent_container/blood/update_icon,code/game/objects/items/reagent_containers/blood_pack.dm,31,2269274.0,0.003812,42,53910,34725,447907,62991.721147
/obj/item/reagent_container/dropper/proc/(init),<?.dm>,4294967295,17934.0,0.000029,6,2852,1543,3196,645.004496
/obj/item/reagent_container/food/Initialize,code/game/objects/items/reagent_containers/food.dm,16,442952531.0,0.745776,3480,127285,37680,985812,34490.097354
/obj/item/reagent_container/food/condiment/chocolate_syrup/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,170,2272186.0,0.003881,11,209535,194343,236662,13759.096249
/obj/item/reagent_container/food/condiment/chocolate_syrup/proc/(init),<?.dm>,4294967295,19488.0,0.000033,11,1771,1543,2094,213.529623
/obj/item/reagent_container/food/condiment/coldsauce/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,269,234608.0,0.000383,1,227725,227725,227725,0.000000
/obj/item/reagent_container/food/condiment/enzyme/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,151,3210586.0,0.005332,17,186289,165890,232074,17031.956956
/obj/item/reagent_container/food/condiment/hotsauce/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,208,3893126.0,0.006555,18,216284,186509,259596,18344.316357
/obj/item/reagent_container/food/condiment/hotsauce/cholula/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,218,1184102.0,0.001959,5,232666,225822,239367,5281.114347
/obj/item/reagent_container/food/condiment/hotsauce/franks/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,229,1153184.0,0.001891,5,224653,209030,246721,15184.410048
/obj/item/reagent_container/food/condiment/hotsauce/proc/(init),<?.dm>,4294967295,32062.0,0.000048,18,1567,1052,2264,281.196184
/obj/item/reagent_container/food/condiment/hotsauce/sriracha/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,239,893028.0,0.001504,4,223257,200554,235720,15785.010991
/obj/item/reagent_container/food/condiment/hotsauce/tabasco/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,249,944505.0,0.001698,4,252184,221324,276297,26523.049209
/obj/item/reagent_container/food/condiment/on_reagent_change,code/game/objects/items/reagent_containers/food/condiment.dm,87,234455.0,0.000397,77,3062,501,10640,2731.023211
/obj/item/reagent_container/food/condiment/peppermill/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,197,923185.0,0.001619,5,192287,172312,221363,19721.117660
/obj/item/reagent_container/food/condiment/peppermill/proc/(init),<?.dm>,4294967295,6401.0,0.000015,4,2296,1273,4969,1785.191213
/obj/item/reagent_container/food/condiment/proc/(init),<?.dm>,4294967295,61104.0,0.000103,37,1651,1012,2595,411.931797
/obj/item/reagent_container/food/condiment/saltshaker/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,184,1026237.0,0.001895,5,225148,196657,254896,23979.812286
/obj/item/reagent_container/food/condiment/saltshaker/proc/(init),<?.dm>,4294967295,7913.0,0.000013,4,1956,1343,2264,416.199471
/obj/item/reagent_container/food/condiment/sugar/Initialize,code/game/objects/items/reagent_containers/food/condiment.dm,157,5605104.0,0.009337,20,277279,252422,315088,22548.130921
/obj/item/reagent_container/food/drinks/beverage_drink/chocolate/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,563,17456618.0,0.030333,88,204728,185747,278240,20886.735511
/obj/item/reagent_container/food/drinks/beverage_drink/chocolate_hazelnut/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,571,17428942.0,0.028717,86,198329,184355,253253,11744.330050
/obj/item/reagent_container/food/drinks/beverage_drink/grape/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,539,17093617.0,0.027588,83,197418,182802,237524,9901.726279
/obj/item/reagent_container/food/drinks/beverage_drink/lemonlime/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,555,15829747.0,0.027375,81,200731,179796,256038,14606.222673
/obj/item/reagent_container/food/drinks/beverage_drink/orange/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,547,16520369.0,0.029019,86,200417,183112,250889,15293.275333
/obj/item/reagent_container/food/drinks/bottle/absinthe/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,351,482431.0,0.000860,2,255287,234899,275675,28832.986110
/obj/item/reagent_container/food/drinks/bottle/beer/craft/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,413,2357854.0,0.003970,8,294731,286284,315570,9402.460514
/obj/item/reagent_container/food/drinks/bottle/bluecuracao/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,381,273901.0,0.000461,1,273901,273901,273901,0.000000
/obj/item/reagent_container/food/drinks/bottle/cognac/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,330,265265.0,0.000485,1,288159,288159,288159,0.000000
/obj/item/reagent_container/food/drinks/bottle/cream/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,490,269613.0,0.000466,1,276927,276927,276927,0.000000
/obj/item/reagent_container/food/drinks/bottle/cream/proc/(init),<?.dm>,4294967295,2044.0,0.000005,1,2675,2675,2675,0.000000
/obj/item/reagent_container/food/drinks/bottle/davenport/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,247,257611.0,0.000430,1,255668,255668,255668,0.000000
/obj/item/reagent_container/food/drinks/bottle/gin/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,130,580385.0,0.001024,2,303968,300873,307064,4377.698139
/obj/item/reagent_container/food/drinks/bottle/grenadine/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,391,203169.0,0.000347,1,205885,205885,205885,0.000000
/obj/item/reagent_container/food/drinks/bottle/kahlua/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,310,271147.0,0.000457,1,271147,271147,271147,0.000000
/obj/item/reagent_container/food/drinks/bottle/limejuice/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,522,247873.0,0.000434,1,257641,257641,257641,0.000000
/obj/item/reagent_container/food/drinks/bottle/limejuice/proc/(init),<?.dm>,4294967295,2184.0,0.000004,1,2345,2345,2345,0.000000
/obj/item/reagent_container/food/drinks/bottle/melonliquor/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,371,263532.0,0.000489,1,290703,290703,290703,0.000000
/obj/item/reagent_container/food/drinks/bottle/orangejuice/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,466,508209.0,0.000913,2,271061,269633,272489,2019.496967
/obj/item/reagent_container/food/drinks/bottle/orangejuice/proc/(init),<?.dm>,4294967295,4278.0,0.000007,2,2139,1723,2555,588.312842
/obj/item/reagent_container/food/drinks/bottle/rum/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,278,664491.0,0.001146,2,340215,333994,346437,8798.529707
/obj/item/reagent_container/food/drinks/bottle/sake/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,152,3768661.0,0.006185,15,244902,221233,294861,21528.821489
/obj/item/reagent_container/food/drinks/bottle/tequila/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,237,582168.0,0.001019,2,302760,286785,318735,22592.061659
/obj/item/reagent_container/food/drinks/bottle/tomatojuice/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,506,220823.0,0.000352,1,208980,208980,208980,0.000000
/obj/item/reagent_container/food/drinks/bottle/tomatojuice/proc/(init),<?.dm>,4294967295,2004.0,0.000004,1,2114,2114,2114,0.000000
/obj/item/reagent_container/food/drinks/bottle/vermouth/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,299,287096.0,0.000578,1,343322,343322,343322,0.000000
/obj/item/reagent_container/food/drinks/bottle/vodka/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,163,4709327.0,0.008319,13,380095,352478,431717,20105.319487
/obj/item/reagent_container/food/drinks/bottle/whiskey/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,141,4802703.0,0.007908,16,293543,261699,361275,26992.135594
/obj/item/reagent_container/food/drinks/bottle/wine/Initialize,code/game/objects/items/reagent_containers/food/drinks/bottle.dm,341,1579170.0,0.002581,6,255514,238336,274923,16690.158370
/obj/item/reagent_container/food/drinks/cans/ale/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,504,1399094.0,0.002482,5,294880,263883,327091,28871.662158
/obj/item/reagent_container/food/drinks/cans/aspen/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,726,15304824.0,0.025768,54,283422,260858,339675,21508.575696
/obj/item/reagent_container/food/drinks/cans/beer/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,492,5596106.0,0.009447,19,295330,268111,365072,26024.188054
/obj/item/reagent_container/food/drinks/cans/bugjuice/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,481,2207347.0,0.003716,11,200667,182852,239518,16086.060170
/obj/item/reagent_container/food/drinks/cans/bugjuice/proc/(init),<?.dm>,4294967295,20218.0,0.000033,11,1791,1443,2765,408.616079
/obj/item/reagent_container/food/drinks/cans/coconutmilk/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,441,262099.0,0.000447,1,262099,262099,262099,0.000000
/obj/item/reagent_container/food/drinks/cans/coconutmilk/proc/(init),<?.dm>,4294967295,2485.0,0.000004,1,2474,2474,2474,0.000000
/obj/item/reagent_container/food/drinks/cans/cola/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,397,385860.0,0.000648,2,192479,183753,201206,12341.134672
/obj/item/reagent_container/food/drinks/cans/dr_gibb/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,291,229910.0,0.000387,1,229910,229910,229910,0.000000
/obj/item/reagent_container/food/drinks/cans/food/proc/(init),<?.dm>,4294967295,5100.0,0.000009,2,2639,1793,3486,1197.131989
/obj/item/reagent_container/food/drinks/cans/food/upp/buckwheat/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,95,313445.5,0.000537,1,314868,314868,314868,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/meat/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,28,350866.0,0.000598,1,350866,350866,350866,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/pasta/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,108,339284.0,0.000567,1,339284,339284,339284,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/soup/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,67,900176.5,0.001533,1,910581,910581,910581,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/speck/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,55,338772.0,0.000566,1,338772,338772,338772,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/stew/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,39,1065401.0,0.001783,1,1065401,1065401,1065401,0.000000
/obj/item/reagent_container/food/drinks/cans/food/upp/vegetables/Initialize,code/game/objects/items/reagent_containers/food/canned_food.dm,121,295767.5,0.000490,1,291064,291064,291064,0.000000
/obj/item/reagent_container/food/drinks/cans/lemon_lime/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,322,222516.0,0.000384,1,228257,228257,228257,0.000000
/obj/item/reagent_container/food/drinks/cans/on_reagent_change,code/game/objects/items/reagent_containers/food/cans.dm,247,3634091.0,0.006119,1523,2386,1503,17472,1208.828522
/obj/item/reagent_container/food/drinks/cans/proc/(init),<?.dm>,4294967295,190168.0,0.000310,110,1671,1032,3666,491.677236
/obj/item/reagent_container/food/drinks/cans/sodawater/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,362,218759.0,0.000411,1,244116,244116,244116,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,519,4831827.0,0.008005,26,182868,157835,218569,15722.158301
/obj/item/reagent_container/food/drinks/cans/souto/blue/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,620,632250.0,0.001064,3,210750,192419,223277,16227.102422
/obj/item/reagent_container/food/drinks/cans/souto/classic/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,539,676764.0,0.001139,3,225588,198360,263473,33839.391676
/obj/item/reagent_container/food/drinks/cans/souto/cranberry/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,660,227335.0,0.000390,1,231572,231572,231572,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/diet/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,529,4089840.0,0.006810,12,337052,300852,369771,19115.850222
/obj/item/reagent_container/food/drinks/cans/souto/diet/cherry/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,569,1482699.0,0.002414,3,477843,463215,493282,15049.897442
/obj/item/reagent_container/food/drinks/cans/souto/diet/classic/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,549,529299.0,0.000891,1,529299,529299,529299,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/diet/cranberry/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,670,641528.0,0.001099,1,652940,652940,652940,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/diet/grape/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,609,1499984.0,0.002488,3,492680,488803,494854,3365.829318
/obj/item/reagent_container/food/drinks/cans/souto/diet/lime/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,589,522777.0,0.000842,1,499864,499864,499864,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/diet/peach/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,650,1489383.0,0.002513,3,497573,482732,518509,18650.847340
/obj/item/reagent_container/food/drinks/cans/souto/grape/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,599,215823.0,0.000363,1,215823,215823,215823,0.000000
/obj/item/reagent_container/food/drinks/cans/souto/peach/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,640,403283.0,0.000738,2,219079,185497,252662,47492.826964
/obj/item/reagent_container/food/drinks/cans/souto/vanilla/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,681,217767.0,0.000360,1,213538,213538,213538,0.000000
/obj/item/reagent_container/food/drinks/cans/soylent/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,460,434231.5,0.000757,1,449450,449450,449450,0.000000
/obj/item/reagent_container/food/drinks/cans/soylent/proc/(init),<?.dm>,4294967295,2539.5,0.000005,1,2735,2735,2735,0.000000
/obj/item/reagent_container/food/drinks/cans/spread/cheese/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,501,39499438.0,0.066503,149,265096,242523,360043,19632.028482
/obj/item/reagent_container/food/drinks/cans/spread/jalapeno/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,511,36812042.0,0.061978,137,268701,243144,378557,18890.278950
/obj/item/reagent_container/food/drinks/cans/spread/on_reagent_change,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,497,3767958.0,0.006344,848,4443,2636,22753,2025.301295
/obj/item/reagent_container/food/drinks/cans/spread/peanut_butter/Initialize,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,521,38156993.0,0.062118,138,267354,240359,370893,21181.420181
/obj/item/reagent_container/food/drinks/cans/spread/proc/(init),<?.dm>,4294967295,758984.0,0.001234,424,1729,1493,3286,228.620563
/obj/item/reagent_container/food/drinks/cans/spread/update_icon,code/game/objects/items/reagent_containers/food/mre_food/uscm.dm,490,1271214.0,0.002199,848,1540,601,4558,873.342287
/obj/item/reagent_container/food/drinks/cans/tonic/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,352,207738.0,0.000358,1,212447,212447,212447,0.000000
/obj/item/reagent_container/food/drinks/cans/waterbottle/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,413,165104998.0,0.277674,534,308846,283390,1176919,43060.999311
/obj/item/reagent_container/food/drinks/cans/waterbottle/proc/(init),<?.dm>,4294967295,850340.0,0.001447,533,1612,1282,14728,625.153635
/obj/item/reagent_container/food/drinks/cans/waterbottle/upp/Initialize,code/game/objects/items/reagent_containers/food/cans.dm,425,359582.0,0.000612,1,363509,363509,363509,0.000000
/obj/item/reagent_container/food/drinks/coffee/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,197,1005149.0,0.001692,4,251287,230641,281346,22206.115532
/obj/item/reagent_container/food/drinks/coffeecup/wy/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,417,847193.0,0.001387,5,164778,147015,181600,15129.511410
/obj/item/reagent_container/food/drinks/cup/proc/(init),<?.dm>,4294967295,3286.0,0.000005,1,2816,2816,2816,0.000000
/obj/item/reagent_container/food/drinks/drinkingglass/proc/(init),<?.dm>,4294967295,196099.0,0.000330,85,2307,1383,4549,730.834976
/obj/item/reagent_container/food/drinks/flask/canteen/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,365,399416.0,0.000846,1,502619,502619,502619,0.000000
/obj/item/reagent_container/food/drinks/flask/marine/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,333,539609.0,0.001135,1,673959,673959,673959,0.000000
/obj/item/reagent_container/food/drinks/flask/proc/(init),<?.dm>,4294967295,25839.0,0.000046,7,3893,2916,7825,1748.142109
/obj/item/reagent_container/food/drinks/flask/weylandyutani/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,352,236361.0,0.000410,1,243716,243716,243716,0.000000
/obj/item/reagent_container/food/drinks/golden_cup/proc/(init),<?.dm>,4294967295,1843.0,0.000002,1,1442,1442,1442,0.000000
/obj/item/reagent_container/food/drinks/ice/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,222,238606.0,0.000443,1,263272,263272,263272,0.000000
/obj/item/reagent_container/food/drinks/milk/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,160,16932992.0,0.029742,75,235538,197910,337590,29922.256174
/obj/item/reagent_container/food/drinks/on_reagent_change,code/game/objects/items/reagent_containers/food/drinks.dm,19,3848220.0,0.006655,2186,1808,902,66003,1930.162316
/obj/item/reagent_container/food/drinks/proc/(init),<?.dm>,4294967295,1166921.0,0.001965,674,1731,972,17282,708.127593
/obj/item/reagent_container/food/drinks/sillycup/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,257,3361542.0,0.005648,35,95847,83796,242683,26379.982351
/obj/item/reagent_container/food/drinks/sillycup/proc/(init),<?.dm>,4294967295,36671.0,0.000061,35,1033,852,2114,305.467145
/obj/item/reagent_container/food/drinks/soymilk/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,186,15128032.0,0.025667,75,203262,182050,242713,13435.621691
/obj/item/reagent_container/food/drinks/tea/Initialize,code/game/objects/items/reagent_containers/food/drinks.dm,211,451724.0,0.000761,2,225862,214782,236942,15669.486271
/obj/item/reagent_container/food/snacks/appletart/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,2205,195315.0,0.000350,1,207858,207858,207858,0.000000
/obj/item/reagent_container/food/snacks/bloodsoup/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,1417,517036.0,0.000871,1,517036,517036,517036,0.000000
/obj/item/reagent_container/food/snacks/carpmeat/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,656,3034257.0,0.005163,16,191666,177702,221244,14010.338485
/obj/item/reagent_container/food/snacks/cheeseburger/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,811,230811.0,0.000403,1,239106,239106,239106,0.000000
/obj/item/reagent_container/food/snacks/donkpocket/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,752,33475629.0,0.053473,151,210332,178634,321220,24966.746971
/obj/item/reagent_container/food/snacks/donkpocket/proc/(init),<?.dm>,4294967295,411539.0,0.000637,151,2504,1422,4578,718.801104
/obj/item/reagent_container/food/snacks/donut/normal/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,422,8306602.0,0.013953,48,172649,136194,281586,37586.891302
/obj/item/reagent_container/food/snacks/eat_bar/Initialize,code/game/objects/items/reagent_containers/food/snacks.dm,3413,684599.0,0.002202,6,217958,205464,234187,10838.675482
